ordem	conjunto	post	slides	urls
034	arte	47_a_mais_dificil_fui_eu_mesma	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/04.jpg
035	arte	39_insisti_porque_gostei_de_voce	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/03.jpg
036	arte	01_pessoas_mudam	8	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/05.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/06.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/07.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/08.jpg
037	arte	74_insistir_onde_nao_te_veem	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/04.jpg
038	arte	17_autoabandono	5	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/05.jpg
039	arte	110_segurando_uma_ancora	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/04.jpg
040	arte	36_ninho_nunca_gaiola	2	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/36_ninho_nunca_gaiola/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/36_ninho_nunca_gaiola/02.jpg
041	arte	34_a_devida_desimportancia	4	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/04.jpg
042	arte	59_desprecise	3	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/59_desprecise/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/59_desprecise/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/59_desprecise/03.jpg
043	arte	24_o_quinto_dia_util	5	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/24_o_quinto_dia_util/01.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/24_o_quinto_dia_util/02.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/24_o_quinto_dia_util/03.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/24_o_quinto_dia_util/04.jpg	https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/24_o_quinto_dia_util/05.jpg
