,"O passado não determina quem somos, mas decide o que julgamos possível · Nem tudo que atravessou gerações merece atravessar você  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/81_o_que_julgamos_possivel/03.jpg
,às vezes é amor outras vezes só um bom encaixe neurótico · queremos tanto que seja amor que não enxergamos que é só teimosia · a culpa faz muita gente permanecer onde o amor já acabou  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/13_encaixe_neurotico/04.jpg
,"De todas as pessoas que conquistei, a mais difícil fui eu mesma · É meu dever mergulhar em quem eu sou · Eu quero ser uma boa casa pra mim  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/47_a_mais_dificil_fui_eu_mesma/04.jpg
,"Insisti porque gostei de você, fui embora porque gostei mais de mim · Onde eu não posso ser eu, eu prefiro nem estar  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/39_insisti_porque_gostei_de_voce/03.jpg
,"Será que as pessoas mudam? · As pessoas dão o que são · Idealizar alguém é condená-lo a te decepcionar · Pare de querer consertar pessoas quebradas · Não podemos forçar as pessoas a nos escolher · De algumas pessoas, cuide; de outras, cuidado · Os outros só nos alcançam até onde permitimos  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/05.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/06.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/07.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/01_pessoas_mudam/08.jpg
,Insistir onde você não é visto é uma forma sutil de se abandonar · Como você quer fazer morada em alguém que não te mostra a casa inteira? · Se cure para não acabar sangrando em cima de quem não te machucou  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/74_insistir_onde_nao_te_veem/04.jpg
,O amor não deveria exigir que você se abandone · O abandono de si mesmo é sempre o abandono mais cruel · O excesso de compreensão também pode ser uma forma de autoabandono · E se eu estiver deixando de me abandonar?  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/04.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/17_autoabandono/05.jpg
,Não se caminha segurando uma âncora · Quem nunca suporta a dúvida acaba dependente das próprias certezas · Há pessoas brilhantes para interpretar o mundo e estrangeiras diante de si mesmas  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/110_segurando_uma_ancora/04.jpg
,Amar é fornecer ao outro espaço para existir  —  @UmRabiscoPsi,,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/36_ninho_nunca_gaiola/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/36_ninho_nunca_gaiola/02.jpg
,"Dê-se a devida desimportância · Aquilo que eu não gosto em ti, corrijo em mim · Nem tudo é sobre você, aliás quase nada é, dê-se a devida desimportância  —  @UmRabiscoPsi",,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/01.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/02.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/03.jpg,https://gabriel20angelo-web.github.io/umrabisco-imagens/arte/34_a_devida_desimportancia/04.jpg
